x,y,height,is_low_point,basin_number
2,74,0,1,177
3,74,1,0,177
4,74,2,0,177
5,74,5,0,177
6,74,6,0,177
7,74,7,0,177
8,74,8,0,177
9,74,9,0
10,74,3,0,182
11,74,4,0,182
12,74,5,0,182
13,74,6,0,182
14,74,7,0,182
15,74,8,0,182
16,74,9,0
17,74,9,0
18,74,8,0,174
19,74,5,0,174
20,74,4,0,174
21,74,3,0,174
22,74,4,0,174
23,74,5,0,174
24,74,7,0,174
25,74,9,0
26,74,8,0,174
27,74,9,0
28,74,9,0
29,74,8,0,185
30,74,9,0
31,74,9,0
32,74,4,0,186
33,74,5,0,186
34,74,7,0,186
35,74,9,0
36,74,8,0,167
37,74,9,0
38,74,8,0,181
39,74,7,0,181
40,74,6,0,181
41,74,5,0,181
42,74,3,0,181
43,74,2,0,181
44,74,5,0,181
45,74,4,0,181
46,74,6,0,181
47,74,7,0,181
48,74,8,0,181
49,74,9,0
50,74,9,0
51,74,4,0,175
52,74,3,0,175
53,74,2,0,175
54,74,9,0
55,74,9,0
56,74,9,0
57,74,9,0
58,74,7,0,176
59,74,5,0,176
60,74,6,0,176
61,74,7,0,176
62,74,2,0,176
63,74,3,0,176
64,74,4,0,176
65,74,7,0,176
66,74,8,0,176
67,74,9,0
68,74,2,1,178
69,74,3,0,178
70,74,6,0,178
71,74,9,0
72,74,8,0,184
73,74,7,0,184
74,74,6,0,184
75,74,5,0,184
76,74,4,0,184
77,74,3,0,184
78,74,4,0,184
79,74,6,0,184
80,74,7,0,184
81,74,9,0
82,74,9,0
83,74,9,0
84,74,4,1,179
85,74,5,0,179
86,74,9,0
87,74,1,1,180
88,74,2,0,180
89,74,6,0,180
90,74,7,0,180
91,74,8,0,180
92,74,9,0
93,74,8,0,188
94,74,6,0,188
95,74,4,0,188
96,74,7,0,188
97,74,6,0,188
98,74,8,0,188
99,74,9,0
0,75,3,0,177
1,75,2,0,177
2,75,3,0,177
3,75,4,0,177
4,75,5,0,177
5,75,8,0,177
6,75,9,0
7,75,9,0
8,75,9,0
9,75,1,0,182
10,75,2,0,182
11,75,3,0,182
12,75,4,0,182
13,75,5,0,182
14,75,6,0,182
15,75,7,0,182
16,75,9,0
17,75,8,0,174
18,75,7,0,174
19,75,6,0,174
20,75,5,0,174
21,75,7,0,174
22,75,5,0,174
23,75,6,0,174
24,75,9,0
25,75,9,0
26,75,9,0
27,75,3,0,185
28,75,4,0,185
29,75,7,0,185
30,75,8,0,185
31,75,9,0
32,75,3,0,186
33,75,4,0,186
34,75,3,0,186
35,75,4,0,186
36,75,9,0
37,75,3,0,183
38,75,9,0
39,75,6,0,181
40,75,5,0,181
41,75,4,0,181
42,75,2,0,181
43,75,1,1,181
44,75,2,0,181
45,75,3,0,181
46,75,5,0,181
47,75,6,0,181
48,75,7,0,181
49,75,8,0,181
50,75,9,0
51,75,9,0
52,75,4,0,175
53,75,9,0
54,75,8,0,189
55,75,8,0,189
56,75,7,0,189
57,75,9,0
58,75,8,0,176
59,75,9,0
60,75,7,0,176
61,75,8,0,176
62,75,9,0
63,75,6,0,176
64,75,5,0,176
65,75,8,0,176
66,75,9,0
67,75,5,0,178
68,75,4,0,178
69,75,4,0,178
70,75,5,0,178
71,75,9,0
72,75,7,0,184
73,75,6,0,184
74,75,5,0,184
75,75,4,0,184
76,75,3,0,184
77,75,2,0,184
78,75,3,0,184
79,75,4,0,184
80,75,7,0,184
81,75,8,0,184
82,75,9,0
83,75,7,0,190
84,75,9,0
85,75,9,0
86,75,4,0,180
87,75,3,0,180
88,75,4,0,180
89,75,5,0,180
90,75,9,0
91,75,9,0
92,75,7,0,188
93,75,6,0,188
94,75,5,0,188
95,75,3,0,188
96,75,8,0,188
97,75,5,0,188
98,75,6,0,188
99,75,7,0,188
0,76,5,0,177
1,76,4,0,177
2,76,5,0,177
3,76,5,0,177
4,76,6,0,177
5,76,7,0,177
6,76,8,0,177
7,76,9,0
8,76,1,0,182
9,76,0,1,182
10,76,1,0,182
11,76,2,0,182
12,76,3,0,182
13,76,4,0,182
14,76,8,0,182
15,76,8,0,182
16,76,9,0
17,76,9,0
18,76,8,0,174
19,76,7,0,174
20,76,6,0,174
21,76,8,0,174
22,76,6,0,174
23,76,7,0,174
24,76,8,0,174
25,76,9,0
26,76,1,0,185
27,76,2,0,185
28,76,3,0,185
29,76,6,0,185
30,76,7,0,185
31,76,9,0
32,76,2,0,186
33,76,1,0,186
34,76,2,0,186
35,76,3,0,186
36,76,9,0
37,76,2,1,183
38,76,9,0
39,76,7,0,181
40,76,6,0,181
41,76,5,0,181
42,76,6,0,181
43,76,2,0,181
44,76,3,0,181
45,76,4,0,181
46,76,5,0,181
47,76,7,0,181
48,76,8,0,181
49,76,9,0
50,76,7,0,192
51,76,8,0,192
52,76,9,0
53,76,9,0
54,76,7,0,189
55,76,7,0,189
56,76,6,0,189
57,76,5,0,189
58,76,9,0
59,76,9,0
60,76,8,0,176
61,76,9,0
62,76,9,0
63,76,8,0,176
64,76,7,0,176
65,76,9,0
66,76,7,0,178
67,76,6,0,178
68,76,7,0,178
69,76,8,0,178
70,76,9,0
71,76,9,0
72,76,8,0,184
73,76,7,0,184
74,76,6,0,184
75,76,5,0,184
76,76,2,0,184
77,76,1,1,184
78,76,4,0,184
79,76,5,0,184
80,76,6,0,184
81,76,9,0
82,76,7,0,190
83,76,6,0,190
84,76,9,0
85,76,8,0,190
86,76,9,0
87,76,5,0,180
88,76,6,0,180
89,76,9,0
90,76,8,0,188
91,76,8,0,188
92,76,7,0,188
93,76,5,0,188
94,76,3,0,188
95,76,2,0,188
96,76,3,0,188
97,76,4,0,188
98,76,5,0,188
99,76,8,0,188
0,77,6,0,177
1,77,5,0,177
2,77,6,0,177
3,77,7,0,177
4,77,7,0,177
5,77,8,0,177
6,77,9,0
7,77,3,0,182
8,77,2,0,182
9,77,1,0,182
10,77,3,0,182
11,77,4,0,182
12,77,4,0,182
13,77,6,0,182
14,77,7,0,182
15,77,9,0
16,77,7,0,194
17,77,6,0,194
18,77,9,0
19,77,9,0
20,77,8,0,174
21,77,9,0
22,77,7,0,174
23,77,8,0,174
24,77,9,0
25,77,1,0,185
26,77,0,1,185
27,77,1,0,185
28,77,2,0,185
29,77,5,0,185
30,77,7,0,185
31,77,8,0,185
32,77,9,0
33,77,0,1,186
34,77,1,0,186
35,77,9,0
36,77,8,0,191
37,77,9,0
38,77,8,0,191
39,77,9,0
40,77,7,0,181
41,77,7,0,181
42,77,7,0,181
43,77,3,0,181
44,77,5,0,181
45,77,5,0,181
46,77,6,0,181
47,77,8,0,181
48,77,9,0
49,77,5,0,192
50,77,6,0,192
51,77,7,0,192
52,77,9,0
53,77,6,0,189
54,77,5,0,189
55,77,4,0,189
56,77,3,0,189
57,77,4,0,189
58,77,5,0,189
59,77,6,0,189
60,77,9,0
61,77,1,1,187
62,77,2,0,187
63,77,9,0
64,77,8,0,176
65,77,9,0
66,77,8,0,178
67,77,7,0,178
68,77,8,0,178
69,77,9,0
70,77,9,0
71,77,9,0
72,77,9,0
73,77,8,0,184
74,77,7,0,184
75,77,8,0,184
76,77,4,0,184
77,77,3,0,184
78,77,5,0,184
79,77,6,0,184
80,77,7,0,184
81,77,8,0,184
82,77,9,0
83,77,5,0,190
84,77,6,0,190
85,77,7,0,190
86,77,8,0,190
87,77,9,0
88,77,9,0
89,77,8,0,188
90,77,7,0,188
91,77,6,0,188
92,77,5,0,188
93,77,4,0,188
94,77,2,0,188
95,77,1,1,188
96,77,2,0,188
97,77,3,0,188
98,77,4,0,188
99,77,9,0
0,78,8,0,177
1,78,9,0
2,78,8,0,177
3,78,8,0,177
4,78,8,0,177
5,78,9,0
6,78,5,0,182
7,78,4,0,182
8,78,3,0,182
9,78,2,0,182
10,78,3,0,182
11,78,6,0,182
12,78,5,0,182
13,78,6,0,182
14,78,7,0,182
15,78,8,0,182
16,78,9,0
17,78,5,0,194
18,78,6,0,194
19,78,7,0,194
20,78,9,0
21,78,9,0
22,78,8,0,174
23,78,9,0
24,78,3,0,185
25,78,2,0,185
26,78,1,0,185
27,78,2,0,185
28,78,3,0,185
29,78,4,0,185
30,78,6,0,185
31,78,9,0
32,78,3,0,186
33,78,1,0,186
34,78,9,0
35,78,8,0,191
36,78,7,0,191
37,78,8,0,191
38,78,7,0,191
39,78,8,0,191
40,78,9,0
41,78,9,0
42,78,8,0,181
43,78,9,0
44,78,8,0,181
45,78,6,0,181
46,78,7,0,181
47,78,8,0,181
48,78,9,0
49,78,4,0,192
50,78,8,0,192
51,78,9,0
52,78,8,0,192
53,78,9,0
54,78,2,0,189
55,78,1,0,189
56,78,2,0,189
57,78,3,0,189
58,78,4,0,189
59,78,7,0,189
60,78,8,0,189
61,78,9,0
62,78,3,0,187
63,78,4,0,187
64,78,9,0
65,78,9,0
66,78,9,0
67,78,8,0,178
68,78,9,0
69,78,9,0
70,78,8,0,195
71,78,9,0
72,78,9,0
73,78,9,0
74,78,8,0,184
75,78,9,0
76,78,5,0,184
77,78,7,0,184
78,78,6,0,184
79,78,8,0,184
80,78,8,0,184
81,78,9,0
82,78,3,0,190
83,78,4,0,190
84,78,7,0,190
85,78,9,0
86,78,9,0
87,78,9,0
88,78,9,0
89,78,9,0
90,78,8,0,188
91,78,7,0,188
92,78,6,0,188
93,78,5,0,188
94,78,3,0,188
95,78,4,0,188
96,78,9,0
97,78,4,0,188
98,78,5,0,188
99,78,8,0,188
0,79,9,0
1,79,9,0
2,79,9,0
3,79,9,0
4,79,9,0
5,79,7,0,182
6,79,6,0,182
7,79,5,0,182
8,79,4,0,182
9,79,7,0,182
10,79,9,0
11,79,8,0,182
12,79,7,0,182
13,79,8,0,182
14,79,9,0
15,79,9,0
16,79,3,0,194
17,79,4,0,194
18,79,5,0,194
19,79,9,0
20,79,8,0,194
21,79,9,0
22,79,9,0
23,79,5,0,185
24,79,4,0,185
25,79,3,0,185
26,79,2,0,185
27,79,3,0,185
28,79,4,0,185
29,79,5,0,185
30,79,7,0,185
31,79,9,0
32,79,4,0,186
33,79,9,0
34,79,8,0,191
35,79,8,0,191
36,79,6,0,191
37,79,7,0,191
38,79,6,0,191
39,79,9,0
40,79,8,0,191
41,79,9,0
42,79,9,0
43,79,8,0,192
44,79,9,0
45,79,9,0
46,79,8,0,181
47,79,9,0
48,79,3,0,192
49,79,3,0,192
50,79,7,0,192
51,79,6,0,192
52,79,7,0,192
53,79,8,0,192
54,79,9,0
55,79,0,1,189
56,79,1,0,189
57,79,3,0,189
58,79,5,0,189
59,79,8,0,189
60,79,9,0
61,79,7,0,187
62,79,6,0,187
63,79,5,0,187
64,79,6,0,187
65,79,9,0
66,79,8,0,195
67,79,9,0
68,79,8,0,195
69,79,7,0,195
70,79,6,0,195
71,79,8,0,195
72,79,9,0
73,79,9,0
74,79,9,0
75,79,8,0,184
76,79,7,0,184
77,79,8,0,184
78,79,7,0,184
79,79,9,0
80,79,9,0
81,79,0,1,190
82,79,2,0,190
83,79,3,0,190
84,79,4,0,190
85,79,5,0,190
86,79,7,0,190
87,79,9,0
88,79,8,0,199
89,79,9,0
90,79,9,0
91,79,8,0,188
92,79,8,0,188
93,79,6,0,188
94,79,5,0,188
95,79,9,0
96,79,8,0,200
97,79,9,0
98,79,6,0,188
99,79,7,0,188
0,80,1,0,193
1,80,9,0
2,80,8,0,196
3,80,7,0,196
4,80,9,0
5,80,8,0,182
6,80,8,0,182
7,80,7,0,182
8,80,5,0,182
9,80,6,0,182
10,80,7,0,182
11,80,9,0
12,80,8,0,182
13,80,9,0
14,80,2,0,194
15,80,3,0,194
16,80,2,0,194
17,80,3,0,194
18,80,4,0,194
19,80,5,0,194
20,80,7,0,194
21,80,9,0
22,80,9,0
23,80,6,0,185
24,80,5,0,185
25,80,4,0,185
26,80,3,0,185
27,80,4,0,185
28,80,9,0
29,80,8,0,185
30,80,8,0,185
31,80,9,0
32,80,9,0
33,80,8,0,191
34,80,7,0,191
35,80,6,0,191
36,80,5,0,191
37,80,4,1,191
38,80,5,0,191
39,80,6,0,191
40,80,7,0,191
41,80,9,0
42,80,8,0,192
43,80,7,0,192
44,80,6,0,192
45,80,5,0,192
46,80,9,0
47,80,0,1,192
48,80,1,0,192
49,80,2,0,192
50,80,4,0,192
51,80,5,0,192
52,80,8,0,192
53,80,9,0
54,80,2,0,189
55,80,1,0,189
56,80,2,0,189
57,80,4,0,189
58,80,6,0,189
59,80,7,0,189
60,80,9,0
61,80,8,0,187
62,80,7,0,187
63,80,6,0,187
64,80,9,0
65,80,8,0,195
66,80,7,0,195
67,80,8,0,195
68,80,5,0,195
69,80,4,0,195
70,80,5,0,195
71,80,7,0,195
72,80,8,0,195
73,80,9,0
74,80,9,0
75,80,9,0
76,80,8,0,184
77,80,9,0
78,80,8,0,184
79,80,9,0
80,80,2,0,190
81,80,1,0,190
82,80,3,0,190
83,80,4,0,190
84,80,6,0,190
85,80,7,0,190
86,80,9,0
87,80,8,0,199
88,80,7,0,199
89,80,9,0
90,80,9,0
91,80,9,0
92,80,9,0
93,80,7,0,188
94,80,9,0
95,80,8,0,200
96,80,7,0,200
97,80,8,0,200
98,80,9,0
99,80,9,0
0,81,0,1,193
1,81,9,0
2,81,7,0,196
3,81,6,0,196
4,81,5,0,196
5,81,9,0
6,81,8,0,182
7,81,7,0,182
8,81,6,0,182
9,81,7,0,182
10,81,8,0,182
11,81,9,0
12,81,9,0
13,81,2,0,194
14,81,1,0,194
15,81,0,1,194
16,81,1,0,194
17,81,2,0,194
18,81,3,0,194
19,81,4,0,194
20,81,5,0,194
21,81,9,0
22,81,8,0,185
23,81,7,0,185
24,81,6,0,185
25,81,7,0,185
26,81,6,0,185
27,81,5,0,185
28,81,6,0,185
29,81,7,0,185
30,81,8,0,185
31,81,9,0
32,81,7,0,198
33,81,9,0
34,81,8,0,191
35,81,7,0,191
36,81,6,0,191
37,81,5,0,191
38,81,6,0,191
39,81,7,0,191
40,81,8,0,191
41,81,9,0
42,81,9,0
43,81,8,0,192
44,81,6,0,192
45,81,4,0,192
46,81,3,0,192
47,81,2,0,192
48,81,2,0,192
49,81,4,0,192
50,81,6,0,192
51,81,7,0,192
52,81,8,0,192
53,81,9,0
54,81,3,0,189
55,81,2,0,189
56,81,3,0,189
57,81,5,0,189
58,81,7,0,189
59,81,8,0,189
60,81,9,0
61,81,9,0
62,81,8,0,187
63,81,9,0
64,81,8,0,195
65,81,7,0,195
66,81,6,0,195
67,81,5,0,195
68,81,4,0,195
69,81,3,0,195
70,81,4,0,195
71,81,8,0,195
72,81,9,0
73,81,8,0,195
74,81,9,0
75,81,9,0
76,81,9,0
77,81,8,0,190
78,81,9,0
79,81,4,0,190
80,81,3,0,190
81,81,2,0,190
82,81,7,0,190
83,81,8,0,190
84,81,9,0
85,81,9,0
86,81,8,0,199
87,81,9,0
88,81,6,0,199
89,81,7,0,199
90,81,8,0,199
91,81,9,0
92,81,9,0
93,81,9,0
94,81,8,0,200
95,81,7,0,200
96,81,6,0,200
97,81,7,0,200
98,81,9,0
99,81,8,0,200
0,82,9,0
1,82,8,0,196
2,82,7,0,196
3,82,5,0,196
4,82,4,0,196
5,82,3,0,196
6,82,9,0
7,82,8,0,182
8,82,7,0,182
9,82,8,0,182
10,82,9,0
11,82,9,0
12,82,5,0,194
13,82,4,0,194
14,82,2,0,194
15,82,1,0,194
16,82,3,0,194
17,82,4,0,194
18,82,5,0,194
19,82,6,0,194
20,82,7,0,194
21,82,9,0
22,82,9,0
23,82,8,0,185
24,82,9,0
25,82,8,0,185
26,82,8,0,185
27,82,6,0,185
28,82,8,0,185
29,82,9,0
30,82,9,0
31,82,7,0,198
32,82,6,0,198
33,82,7,0,198
34,82,9,0
35,82,8,0,191
36,82,7,0,191
37,82,6,0,191
38,82,7,0,191
39,82,8,0,191
40,82,9,0
41,82,4,0,202
42,82,5,0,202
43,82,9,0
44,82,9,0
45,82,8,0,192
46,82,4,0,192
47,82,3,0,192
48,82,4,0,192
49,82,8,0,192
50,82,7,0,192
51,82,8,0,192
52,82,9,0
53,82,5,0,189
54,82,4,0,189
55,82,3,0,189
56,82,4,0,189
57,82,5,0,189
58,82,9,0
59,82,9,0
60,82,8,0,205
61,82,9,0
62,82,9,0
63,82,8,0,205
64,82,9,0
65,82,8,0,195
66,82,7,0,195
67,82,4,0,195
68,82,3,0,195
69,82,2,0,195
70,82,1,1,195
71,82,9,0
72,82,5,0,195
73,82,6,0,195
74,82,7,0,195
75,82,9,0
76,82,8,0,190
77,82,7,0,190
78,82,6,0,190
79,82,5,0,190
80,82,4,0,190
81,82,5,0,190
82,82,6,0,190
83,82,9,0
84,82,9,0
85,82,8,0,199
86,82,7,0,199
87,82,8,0,199
88,82,5,0,199
89,82,6,0,199
90,82,7,0,199
91,82,8,0,199
92,82,9,0
93,82,8,0,200
94,82,7,0,200
95,82,6,0,200
96,82,5,0,200
97,82,4,0,200
98,82,6,0,200
99,82,7,0,200
0,83,8,0,196
1,83,8,0,196
2,83,6,0,196
3,83,4,0,196
4,83,3,0,196
5,83,2,0,196
6,83,3,0,196
7,83,9,0
8,83,8,0,182
9,83,9,0
10,83,7,0,196
11,83,8,0,196
12,83,9,0
13,83,5,0,194
14,83,9,0
15,83,2,0,194
16,83,4,0,194
17,83,5,0,194
18,83,6,0,194
19,83,7,0,194
20,83,8,0,194
21,83,9,0
22,83,7,0,197
23,83,9,0
24,83,3,0,197
25,83,9,0
26,83,9,0
27,83,7,0,185
28,83,9,0
29,83,8,0,198
30,83,7,0,198
31,83,6,0,198
32,83,5,0,198
33,83,3,0,198
34,83,2,0,198
35,83,9,0
36,83,8,0,191
37,83,9,0
38,83,8,0,191
39,83,9,0
40,83,4,0,202
41,83,3,0,202
42,83,6,0,202
43,83,9,0
44,83,8,0,192
45,83,7,0,192
46,83,6,0,192
47,83,4,0,192
48,83,5,0,192
49,83,6,0,192
50,83,8,0,192
51,83,9,0
52,83,7,0,189
53,83,6,0,189
54,83,5,0,189
55,83,7,0,189
56,83,5,0,189
57,83,6,0,189
58,83,9,0
59,83,8,0,205
60,83,7,0,205
61,83,9,0
62,83,8,0,205
63,83,7,0,205
64,83,8,0,205
65,83,9,0
66,83,6,0,195
67,83,5,0,195
68,83,5,0,195
69,83,4,0,195
70,83,2,0,195
71,83,3,0,195
72,83,4,0,195
73,83,5,0,195
74,83,6,0,195
75,83,8,0,195
76,83,9,0
77,83,9,0
78,83,9,0
79,83,6,0,190
80,83,5,0,190
81,83,7,0,190
82,83,8,0,190
83,83,9,0
84,83,8,0,199
85,83,7,0,199
86,83,6,0,199
87,83,5,0,199
88,83,4,0,199
89,83,5,0,199
90,83,6,0,199
91,83,7,0,199
92,83,8,0,199
93,83,9,0
94,83,7,0,200
95,83,6,0,200
96,83,4,0,200
97,83,3,0,200
98,83,5,0,200
99,83,6,0,200
0,84,7,0,196
1,84,6,0,196
2,84,5,0,196
3,84,4,0,196
4,84,2,0,196
5,84,1,0,196
6,84,0,1,196
7,84,1,0,196
8,84,9,0
9,84,5,0,196
10,84,6,0,196
11,84,7,0,196
12,84,8,0,196
13,84,9,0
14,84,8,0,201
15,84,9,0
16,84,9,0
17,84,7,0,194
18,84,8,0,194
19,84,8,0,194
20,84,9,0
21,84,9,0
22,84,6,0,197
23,84,5,0,197
24,84,2,0,197
25,84,0,1,197
26,84,9,0
27,84,8,0,185
28,84,9,0
29,84,9,0
30,84,8,0,198
31,84,7,0,198
32,84,6,0,198
33,84,4,0,198
34,84,1,0,198
35,84,0,1,198
36,84,9,0
37,84,8,0,202
38,84,9,0
39,84,2,0,202
40,84,5,0,202
41,84,2,0,202
42,84,7,0,202
43,84,8,0,202
44,84,9,0
45,84,9,0
46,84,7,0,192
47,84,5,0,192
48,84,6,0,192
49,84,7,0,192
50,84,9,0
51,84,9,0
52,84,8,0,189
53,84,7,0,189
54,84,7,0,189
55,84,8,0,189
56,84,9,0
57,84,9,0
58,84,8,0,205
59,84,7,0,205
60,84,6,0,205
61,84,8,0,205
62,84,7,0,205
63,84,6,0,205
64,84,7,0,205
65,84,8,0,205
66,84,9,0
67,84,6,0,195
68,84,6,0,195
69,84,5,0,195
70,84,4,0,195
71,84,7,0,195
72,84,8,0,195
73,84,9,0
74,84,7,0,195
75,84,8,0,195
76,84,9,0
77,84,9,0
78,84,8,0,190
79,84,7,0,190
80,84,8,0,190
81,84,8,0,190
82,84,9,0
83,84,5,0,206
84,84,9,0
85,84,8,0,199
86,84,9,0
87,84,3,0,199
88,84,2,1,199
89,84,3,0,199
90,84,7,0,199
91,84,8,0,199
92,84,9,0
93,84,9,0
94,84,8,0,200
95,84,8,0,200
96,84,9,0
97,84,2,1,200
98,84,4,0,200
99,84,5,0,200
0,85,8,0,196
1,85,7,0,196
2,85,6,0,196
3,85,5,0,196
4,85,4,0,196
5,85,3,0,196
6,85,3,0,196
7,85,2,0,196
8,85,3,0,196
9,85,4,0,196
10,85,5,0,196
11,85,8,0,196
12,85,9,0
13,85,5,1,201
14,85,6,0,201
15,85,7,0,201
16,85,8,0,201
17,85,9,0
18,85,9,0
19,85,9,0
20,85,9,0
21,85,8,0,197
22,85,5,0,197
23,85,4,0,197
24,85,3,0,197
25,85,1,0,197
26,85,2,0,197
27,85,9,0
28,85,7,0,197
29,85,8,0,197
30,85,9,0
31,85,9,0
32,85,5,0,198
33,85,4,0,198
34,85,2,0,198
35,85,9,0
36,85,8,0,202
37,85,7,0,202
38,85,5,0,202
39,85,1,0,202
40,85,0,1,202
41,85,1,0,202
42,85,8,0,202
43,85,9,0
44,85,8,0,202
45,85,9,0
46,85,8,0,192
47,85,6,0,192
48,85,7,0,192
49,85,8,0,192
50,85,9,0
51,85,4,0,208
52,85,9,0
53,85,8,0,189
54,85,8,0,189
55,85,9,0
56,85,2,1,203
57,85,9,0
58,85,8,0,205
59,85,6,0,205
60,85,5,0,205
61,85,4,0,205
62,85,3,0,205
63,85,4,0,205
64,85,5,0,205
65,85,9,0
66,85,9,0
67,85,8,0,195
68,85,7,0,195
69,85,6,0,195
70,85,5,0,195
71,85,6,0,195
72,85,9,0
73,85,9,0
74,85,8,0,195
75,85,9,0
76,85,5,0,209
77,85,6,0,209
78,85,9,0
79,85,9,0
80,85,9,0
81,85,9,0
82,85,3,0,206
83,85,4,0,206
84,85,5,0,206
85,85,9,0
86,85,5,0,199
87,85,4,0,199
88,85,3,0,199
89,85,4,0,199
90,85,9,0
91,85,9,0
92,85,9,0
93,85,9,0
94,85,9,0
95,85,5,0,200
96,85,4,0,200
97,85,3,0,200
98,85,5,0,200
99,85,6,0,200
0,86,9,0
1,86,8,0,196
2,86,7,0,196
3,86,6,0,196
4,86,5,0,196
5,86,5,0,196
6,86,8,0,196
7,86,5,0,196
8,86,4,0,196
9,86,5,0,196
10,86,8,0,196
11,86,9,0
12,86,7,0,201
13,86,6,0,201
14,86,7,0,201
15,86,8,0,201
16,86,9,0
17,86,3,1,204
18,86,4,0,204
19,86,9,0
20,86,8,0,197
21,86,7,0,197
22,86,6,0,197
23,86,5,0,197
24,86,4,0,197
25,86,2,0,197
26,86,3,0,197
27,86,4,0,197
28,86,5,0,197
29,86,6,0,197
30,86,7,0,197
31,86,8,0,197
32,86,9,0
33,86,4,0,198
34,86,3,0,198
35,86,9,0
36,86,9,0
37,86,5,0,202
38,86,4,0,202
39,86,2,0,202
40,86,1,0,202
41,86,2,0,202
42,86,3,0,202
43,86,6,0,202
44,86,7,0,202
45,86,8,0,202
46,86,9,0
47,86,7,0,192
48,86,8,0,192
49,86,9,0
50,86,4,0,208
51,86,3,0,208
52,86,4,0,208
53,86,9,0
54,86,9,0
55,86,5,0,203
56,86,4,0,203
57,86,8,0,203
58,86,9,0
59,86,7,0,205
60,86,7,0,205
61,86,3,0,205
62,86,2,1,205
63,86,3,0,205
64,86,6,0,205
65,86,7,0,205
66,86,8,0,205
67,86,9,0
68,86,9,0
69,86,7,0,195
70,86,6,0,195
71,86,7,0,195
72,86,8,0,195
73,86,9,0
74,86,9,0
75,86,5,0,209
76,86,4,0,209
77,86,9,0
78,86,8,0,206
79,86,7,0,206
80,86,6,0,206
81,86,4,0,206
82,86,2,1,206
83,86,3,0,206
84,86,6,0,206
85,86,9,0
86,86,6,0,199
87,86,5,0,199
88,86,4,0,199
89,86,9,0
90,86,2,0,207
91,86,1,1,207
92,86,9,0
93,86,8,0,210
94,86,7,0,210
95,86,9,0
96,86,8,0,200
97,86,4,0,200
98,86,6,0,200
99,86,9,0
0,87,7,0,214
1,87,9,0
2,87,9,0
3,87,8,0,196
4,87,7,0,196
5,87,6,0,196
6,87,7,0,196
7,87,6,0,196
8,87,5,0,196
9,87,6,0,196
10,87,7,0,196
11,87,8,0,196
12,87,9,0
13,87,8,0,201
14,87,8,0,201
15,87,9,0
16,87,5,0,204
17,87,4,0,204
18,87,9,0
19,87,8,0,221
20,87,9,0
21,87,8,0,197
22,87,9,0
23,87,8,0,197
24,87,5,0,197
25,87,3,0,197
26,87,4,0,197
27,87,5,0,197
28,87,6,0,197
29,87,7,0,197
30,87,8,0,197
31,87,9,0
32,87,6,0,198
33,87,5,0,198
34,87,9,0
35,87,8,0,202
36,87,7,0,202
37,87,6,0,202
38,87,5,0,202
39,87,3,0,202
40,87,2,0,202
41,87,9,0
42,87,4,0,202
43,87,5,0,202
44,87,6,0,202
45,87,9,0
46,87,8,0,219
47,87,9,0
48,87,9,0
49,87,9,0
50,87,9,0
51,87,2,1,208
52,87,9,0
53,87,8,0,203
54,87,7,0,203
55,87,6,0,203
56,87,5,0,203
57,87,6,0,203
58,87,9,0
59,87,9,0
60,87,8,0,205
61,87,4,0,205
62,87,3,0,205
63,87,4,0,205
64,87,7,0,205
65,87,8,0,205
66,87,9,0
67,87,9,0
68,87,9,0
69,87,8,0,195
70,87,7,0,195
71,87,8,0,195
72,87,9,0
73,87,6,0,209
74,87,5,0,209
75,87,4,0,209
76,87,3,0,209
77,87,2,0,209
78,87,9,0
79,87,8,0,206
80,87,5,0,206
81,87,4,0,206
82,87,3,0,206
83,87,4,0,206
84,87,9,0
85,87,8,0,199
86,87,7,0,199
87,87,6,0,199
88,87,5,0,199
89,87,8,0,199
90,87,9,0
91,87,9,0
92,87,8,0,210
93,87,7,0,210
94,87,6,0,210
95,87,9,0
96,87,7,0,200
97,87,6,0,200
98,87,7,0,200
99,87,8,0,200
0,88,6,0,214
1,88,5,0,214
2,88,6,0,214
3,88,9,0
4,88,8,0,196
5,88,7,0,196
6,88,9,0
7,88,7,0,196
8,88,6,0,196
9,88,7,0,196
10,88,8,0,196
11,88,9,0
12,88,9,0
13,88,9,0
14,88,9,0
15,88,8,0,217
16,88,9,0
17,88,9,0
18,88,8,0,221
19,88,7,0,221
20,88,7,0,221
21,88,9,0
22,88,9,0
23,88,7,0,197
24,88,6,0,197
25,88,4,0,197
26,88,5,0,197
27,88,9,0
28,88,9,0
29,88,8,0,197
30,88,9,0
31,88,8,0,198
32,88,7,0,198
33,88,6,0,198
34,88,7,0,198
35,88,9,0
36,88,9,0
37,88,7,0,202
38,88,6,0,202
39,88,9,0
40,88,9,0
41,88,8,0,219
42,88,9,0
43,88,6,0,202
44,88,9,0
45,88,8,0,219
46,88,7,0,219
47,88,8,0,219
48,88,9,0
49,88,9,0
50,88,8,0,225
51,88,9,0
52,88,9,0
53,88,9,0
54,88,8,0,203
55,88,7,0,203
56,88,6,0,203
57,88,9,0
58,88,8,0,205
59,88,7,0,205
60,88,6,0,205
61,88,5,0,205
62,88,4,0,205
63,88,5,0,205
64,88,8,0,205
65,88,9,0
66,88,9,0
67,88,9,0
68,88,9,0
69,88,9,0
70,88,8,0,195
71,88,9,0
72,88,8,0,209
73,88,7,0,209
74,88,9,0
75,88,3,0,209
76,88,2,0,209
77,88,1,1,209
